sx,sy,angle,x,y,value,stick_dist
122,209,32768,0,1,1,1
122,210,32768,0,1,1,1
122,211,32768,0,1,1,1
122,212,32768,0,1,1,1
122,213,32768,0,1,1,1
122,214,32768,0,1,1,1
122,215,32768,0,1,1,1
122,216,32768,0,1,1,1
122,217,32768,0,1,1,1
122,218,32768,0,1,1,1
122,219,32768,0,1,1,1
122,220,32768,0,1,1,1
122,221,32768,0,1,1,1
122,222,32768,0,1,1,1
122,223,32768,0,1,1,1
122,224,32768,0,1,1,1
122,225,32768,0,1,1,1
122,226,32768,0,1,1,1
122,227,32768,0,1,1,1
122,228,32768,0,1,1,1
122,229,32768,0,1,1,1
122,230,32768,0,1,1,1
122,231,32768,0,1,1,1
122,232,32768,0,1,1,1
122,233,32768,0,1,1,1
122,234,32768,0,1,1,1
122,235,32768,0,1,1,1
122,236,32768,0,1,1,1
122,237,32768,0,1,1,1
122,238,32768,0,1,1,1
122,239,32768,0,1,1,1
122,240,32768,0,1,1,1
122,241,32768,0,1,1,1
122,242,32768,0,1,1,1
122,243,32768,0,1,1,1
122,244,32768,0,1,1,1
122,245,32768,0,1,1,1
122,246,32768,0,1,1,1
122,247,32768,0,1,1,1
122,248,32768,0,1,1,1
122,249,32768,0,1,1,1
122,250,32768,0,1,1,1
122,251,32768,0,1,1,1
122,252,32768,0,1,1,1
122,253,32768,0,1,1,1
122,254,32768,0,1,1,1
122,255,32768,0,1,1,1
123,0,0,0,-1,1,1
123,1,0,0,-1,1,1
123,2,0,0,-1,1,1
123,3,0,0,-1,1,1
123,4,0,0,-1,1,1
123,5,0,0,-1,1,1
123,6,0,0,-1,1,1
123,7,0,0,-1,1,1
123,8,0,0,-1,1,1
123,9,0,0,-1,1,1
123,10,0,0,-1,1,1
123,11,0,0,-1,1,1
123,12,0,0,-1,1,1
123,13,0,0,-1,1,1
123,14,0,0,-1,1,1
123,15,0,0,-1,1,1
123,16,0,0,-1,1,1
123,17,0,0,-1,1,1
123,18,0,0,-1,1,1
123,19,0,0,-1,1,1
123,20,0,0,-1,1,1
123,21,0,0,-1,1,1
123,22,0,0,-1,1,1
123,23,0,0,-1,1,1
123,24,0,0,-1,1,1
123,25,0,0,-1,1,1
123,26,0,0,-1,1,1
123,27,0,0,-1,1,1
123,28,0,0,-1,1,1
123,29,0,0,-1,1,1
123,30,0,0,-1,1,1
123,31,0,0,-1,1,1
123,32,0,0,-1,1,1
123,33,0,0,-1,1,1
123,34,0,0,-1,1,1
123,35,0,0,-1,1,1
123,36,0,0,-1,1,1
123,37,0,0,-1,1,1
123,38,0,0,-1,1,1
123,39,0,0,-1,1,1
123,40,0,0,-1,1,1
123,41,0,0,-1,1,1
123,42,0,0,-1,1,1
123,43,0,0,-1,1,1
123,44,0,0,-1,1,1
123,45,0,0,-1,1,1
123,46,0,0,-1,1,1
123,47,0,0,-1,1,1
123,48,0,0,-1,1,1
123,49,0,0,-1,1,1
123,50,0,0,-1,1,1
123,51,0,0,-1,1,1
123,52,0,0,-1,1,1
123,53,0,0,-1,1,1
123,54,0,0,-1,1,1
123,55,0,0,-1,1,1
123,56,0,0,-1,1,1
123,57,0,0,-1,1,1
123,58,0,0,-1,1,1
123,59,0,0,-0.9814815,0.9814815,0.9814815
123,60,0,0,-0.962963,0.962963,0.962963
123,61,0,0,-0.9444444,0.9444444,0.9444444
123,62,0,0,-0.9259259,0.9259259,0.9259259
123,63,0,0,-0.9074074,0.9074074,0.9074074
123,64,0,0,-0.8888889,0.8888889,0.8888889
123,65,0,0,-0.8888889,0.8888889,0.8888889
123,66,0,0,-0.8703704,0.8703704,0.8703704
123,67,0,0,-0.8518519,0.8518519,0.8518519
123,68,0,0,-0.8333333,0.8333333,0.8333333
123,69,0,0,-0.8148148,0.8148148,0.8148148
123,70,0,0,-0.7962963,0.7962963,0.7962963
123,71,0,0,-0.7777778,0.7777778,0.7777778
123,72,0,0,-0.7592593,0.7592593,0.7592593
123,73,0,0,-0.7407407,0.7407407,0.7407407
123,74,0,0,-0.7222222,0.7222222,0.7222222
123,75,0,0,-0.7037037,0.7037037,0.7037037
123,76,0,0,-0.6851852,0.6851852,0.6851852
123,77,0,0,-0.6666667,0.6666667,0.6666667
123,78,0,0,-0.6481481,0.6481481,0.6481481
123,79,0,0,-0.6296296,0.6296296,0.6296296
123,80,0,0,-0.6111111,0.6111111,0.6111111
123,81,0,0,-0.5925926,0.5925926,0.5925926
123,82,0,0,-0.5740741,0.5740741,0.5740741
123,83,0,0,-0.5555556,0.5555556,0.5555556
123,84,0,0,-0.537037,0.537037,0.537037
123,85,0,0,-0.5185185,0.5185185,0.5185185
123,86,0,0,-0.5,0.5,0.5
123,87,0,0,-0.4814815,0.4814815,0.4814815
123,88,0,0,-0.462963,0.462963,0.462963
123,89,0,0,-0.4444444,0.4444444,0.4444444
123,90,0,0,-0.4259259,0.4259259,0.4259259
123,91,0,0,-0.4074074,0.4074074,0.4074074
123,92,0,0,-0.3888889,0.3888889,0.3888889
123,93,0,0,-0.3703704,0.3703704,0.3703704
123,94,0,0,-0.3518519,0.3518519,0.3518519
123,95,0,0,-0.3333333,0.3333333,0.3333333
123,96,0,0,-0.3148148,0.3148148,0.3148148
123,97,0,0,-0.2962963,0.2962963,0.2962963
123,98,0,0,-0.2777778,0.2777778,0.2777778
123,99,0,0,-0.2592593,0.2592593,0.2592593
123,100,0,0,-0.2407407,0.2407407,0.2407407
123,101,0,0,-0.2222222,0.2222222,0.2222222
123,102,0,0,-0.2037037,0.2037037,0.2037037
123,103,0,0,-0.1851852,0.1851852,0.1851852
123,104,0,0,-0.1666667,0.1666667,0.1666667
123,105,0,0,-0.1481481,0.1481481,0.1481481
123,106,0,0,-0.1296296,0.1296296,0.1296296
123,107,0,0,-0.1111111,0.1111111,0.1111111
123,108,0,0,-0.09259259,0.09259259,0.09259259
123,109,0,0,-0.07407407,0.07407407,0.07407407
123,110,0,0,-0.05555556,0.05555556,0.05555556
123,111,0,0,-0.03703704,0.03703704,0.03703704
123,112,0,0,-0.01851852,0.01851852,0.01851852
123,113,32768,0,0,0,0
123,114,32768,0,0,0,0
123,115,32768,0,0,0,0
123,116,32768,0,0,0,0
123,117,32768,0,0,0,0
123,118,32768,0,0,0,0
123,119,32768,0,0,0,0
123,120,32768,0,0,0,0
123,121,32768,0,0,0,0
123,122,32768,0,0,0,0
123,123,32768,0,0,0,0
123,124,32768,0,0,0,0
123,125,32768,0,0,0,0
123,126,32768,0,0,0,0
123,127,32768,0,0,0,0
123,128,32768,0,0,0,0
123,129,32768,0,0,0,0
123,130,32768,0,0,0,0
123,131,32768,0,0,0,0
123,132,32768,0,0,0,0
123,133,32768,0,0,0,0
123,134,32768,0,0,0,0
123,135,32768,0,0,0,0
123,136,32768,0,0,0,0
123,137,32768,0,0,0,0
123,138,32768,0,0,0,0
123,139,32768,0,0,0,0
123,140,32768,0,0,0,0
123,141,32768,0,0,0,0
123,142,32768,0,0,0,0
123,143,32768,0,0,0,0
123,144,32768,0,0.01851852,0.01851852,0.01851852
123,145,32768,0,0.03703704,0.03703704,0.03703704
123,146,32768,0,0.05555556,0.05555556,0.05555556
123,147,32768,0,0.07407407,0.07407407,0.07407407
123,148,32768,0,0.09259259,0.09259259,0.09259259
123,149,32768,0,0.1111111,0.1111111,0.1111111
123,150,32768,0,0.1296296,0.1296296,0.1296296
123,151,32768,0,0.1481481,0.1481481,0.1481481
123,152,32768,0,0.1666667,0.1666667,0.1666667
123,153,32768,0,0.1851852,0.1851852,0.1851852
123,154,32768,0,0.2037037,0.2037037,0.2037037
123,155,32768,0,0.2222222,0.2222222,0.2222222
123,156,32768,0,0.2407407,0.2407407,0.2407407
123,157,32768,0,0.2592593,0.2592593,0.2592593
123,158,32768,0,0.2777778,0.2777778,0.2777778
123,159,32768,0,0.2962963,0.2962963,0.2962963
123,160,32768,0,0.3148148,0.3148148,0.3148148
123,161,32768,0,0.3333333,0.3333333,0.3333333
123,162,32768,0,0.3518519,0.3518519,0.3518519
123,163,32768,0,0.3703704,0.3703704,0.3703704
123,164,32768,0,0.3888889,0.3888889,0.3888889
123,165,32768,0,0.4074074,0.4074074,0.4074074
123,166,32768,0,0.4259259,0.4259259,0.4259259
123,167,32768,0,0.4444444,0.4444444,0.4444444
123,168,32768,0,0.462963,0.462963,0.462963
123,169,32768,0,0.4814815,0.4814815,0.4814815
123,170,32768,0,0.5,0.5,0.5
123,171,32768,0,0.5185185,0.5185185,0.5185185
123,172,32768,0,0.537037,0.537037,0.537037
123,173,32768,0,0.5555556,0.5555556,0.5555556
123,174,32768,0,0.5740741,0.5740741,0.5740741
123,175,32768,0,0.5925926,0.5925926,0.5925926
123,176,32768,0,0.6111111,0.6111111,0.6111111
123,177,32768,0,0.6296296,0.6296296,0.6296296
123,178,32768,0,0.6481481,0.6481481,0.6481481
123,179,32768,0,0.6666667,0.6666667,0.6666667
123,180,32768,0,0.6851852,0.6851852,0.6851852
123,181,32768,0,0.7037037,0.7037037,0.7037037
123,182,32768,0,0.7222222,0.7222222,0.7222222
123,183,32768,0,0.7407407,0.7407407,0.7407407
123,184,32768,0,0.7592593,0.7592593,0.7592593
123,185,32768,0,0.7777778,0.7777778,0.7777778
123,186,32768,0,0.7962963,0.7962963,0.7962963
123,187,32768,0,0.8148148,0.8148148,0.8148148
123,188,32768,0,0.8333333,0.8333333,0.8333333
123,189,32768,0,0.8518519,0.8518519,0.8518519
123,190,32768,0,0.8703704,0.8703704,0.8703704
123,191,32768,0,0.8888889,0.8888889,0.8888889
123,192,32768,0,0.9074074,0.9074074,0.9074074
123,193,32768,0,0.9074074,0.9074074,0.9074074
123,194,32768,0,0.9259259,0.9259259,0.9259259
123,195,32768,0,0.9444444,0.9444444,0.9444444
123,196,32768,0,0.962963,0.962963,0.962963
123,197,32768,0,0.9814815,0.9814815,0.9814815
123,198,32768,0,1,1,1
123,199,32768,0,1,1,1
123,200,32768,0,1,1,1
123,201,32768,0,1,1,1
123,202,32768,0,1,1,1
123,203,32768,0,1,1,1
123,204,32768,0,1,1,1
123,205,32768,0,1,1,1
123,206,32768,0,1,1,1
123,207,32768,0,1,1,1
123,208,32768,0,1,1,1
123,209,32768,0,1,1,1
123,210,32768,0,1,1,1
123,211,32768,0,1,1,1
123,212,32768,0,1,1,1
123,213,32768,0,1,1,1
123,214,32768,0,1,1,1
123,215,32768,0,1,1,1
123,216,32768,0,1,1,1
123,217,32768,0,1,1,1
123,218,32768,0,1,1,1
123,219,32768,0,1,1,1
123,220,32768,0,1,1,1
123,221,32768,0,1,1,1
123,222,32768,0,1,1,1
123,223,32768,0,1,1,1
123,224,32768,0,1,1,1
123,225,32768,0,1,1,1
123,226,32768,0,1,1,1
123,227,32768,0,1,1,1
123,228,32768,0,1,1,1
123,229,32768,0,1,1,1
123,230,32768,0,1,1,1
123,231,32768,0,1,1,1
123,232,32768,0,1,1,1
123,233,32768,0,1,1,1
123,234,32768,0,1,1,1
123,235,32768,0,1,1,1
123,236,32768,0,1,1,1
123,237,32768,0,1,1,1
123,238,32768,0,1,1,1
123,239,32768,0,1,1,1
123,240,32768,0,1,1,1
123,241,32768,0,1,1,1
123,242,32768,0,1,1,1
123,243,32768,0,1,1,1
123,244,32768,0,1,1,1
123,245,32768,0,1,1,1
123,246,32768,0,1,1,1
123,247,32768,0,1,1,1
123,248,32768,0,1,1,1
123,249,32768,0,1,1,1
123,250,32768,0,1,1,1
123,251,32768,0,1,1,1
123,252,32768,0,1,1,1
123,253,32768,0,1,1,1
123,254,32768,0,1,1,1
123,255,32768,0,1,1,1
124,0,0,0,-1,1,1
124,1,0,0,-1,1,1
124,2,0,0,-1,1,1
124,3,0,0,-1,1,1
124,4,0,0,-1,1,1
124,5,0,0,-1,1,1
124,6,0,0,-1,1,1
124,7,0,0,-1,1,1
124,8,0,0,-1,1,1
124,9,0,0,-1,1,1
124,10,0,0,-1,1,1
124,11,0,0,-1,1,1
124,12,0,0,-1,1,1
124,13,0,0,-1,1,1
124,14,0,0,-1,1,1
124,15,0,0,-1,1,1
124,16,0,0,-1,1,1
124,17,0,0,-1,1,1
124,18,0,0,-1,1,1
124,19,0,0,-1,1,1
124,20,0,0,-1,1,1
124,21,0,0,-1,1,1
124,22,0,0,-1,1,1
124,23,0,0,-1,1,1
124,24,0,0,-1,1,1
124,25,0,0,-1,1,1
124,26,0,0,-1,1,1
124,27,0,0,-1,1,1
124,28,0,0,-1,1,1
124,29,0,0,-1,1,1
124,30,0,0,-1,1,1
124,31,0,0,-1,1,1
124,32,0,0,-1,1,1
124,33,0,0,-1,1,1
124,34,0,0,-1,1,1
124,35,0,0,-1,1,1
124,36,0,0,-1,1,1
124,37,0,0,-1,1,1
124,38,0,0,-1,1,1
124,39,0,0,-1,1,1
124,40,0,0,-1,1,1
124,41,0,0,-1,1,1
124,42,0,0,-1,1,1
124,43,0,0,-1,1,1
124,44,0,0,-1,1,1
124,45,0,0,-1,1,1
124,46,0,0,-1,1,1
124,47,0,0,-1,1,1
124,48,0,0,-1,1,1
124,49,0,0,-1,1,1
124,50,0,0,-1,1,1
124,51,0,0,-1,1,1
124,52,0,0,-1,1,1
124,53,0,0,-1,1,1
124,54,0,0,-1,1,1
124,55,0,0,-1,1,1
124,56,0,0,-1,1,1
124,57,0,0,-1,1,1
124,58,0,0,-1,1,1
124,59,0,0,-0.9814815,0.9814815,0.9814815
124,60,0,0,-0.962963,0.962963,0.962963
124,61,0,0,-0.9444444,0.9444444,0.9444444
124,62,0,0,-0.9259259,0.9259259,0.9259259
124,63,0,0,-0.9074074,0.9074074,0.9074074
124,64,0,0,-0.8888889,0.8888889,0.8888889
124,65,0,0,-0.8888889,0.8888889,0.8888889
124,66,0,0,-0.8703704,0.8703704,0.8703704
124,67,0,0,-0.8518519,0.8518519,0.8518519
124,68,0,0,-0.8333333,0.8333333,0.8333333
124,69,0,0,-0.8148148,0.8148148,0.8148148
124,70,0,0,-0.7962963,0.7962963,0.7962963
124,71,0,0,-0.7777778,0.7777778,0.7777778
124,72,0,0,-0.7592593,0.7592593,0.7592593
124,73,0,0,-0.7407407,0.7407407,0.7407407
124,74,0,0,-0.7222222,0.7222222,0.7222222
124,75,0,0,-0.7037037,0.7037037,0.7037037
124,76,0,0,-0.6851852,0.6851852,0.6851852
124,77,0,0,-0.6666667,0.6666667,0.6666667
124,78,0,0,-0.6481481,0.6481481,0.6481481
124,79,0,0,-0.6296296,0.6296296,0.6296296
124,80,0,0,-0.6111111,0.6111111,0.6111111
124,81,0,0,-0.5925926,0.5925926,0.5925926
124,82,0,0,-0.5740741,0.5740741,0.5740741
124,83,0,0,-0.5555556,0.5555556,0.5555556
124,84,0,0,-0.537037,0.537037,0.537037
124,85,0,0,-0.5185185,0.5185185,0.5185185
124,86,0,0,-0.5,0.5,0.5
124,87,0,0,-0.4814815,0.4814815,0.4814815
124,88,0,0,-0.462963,0.462963,0.462963
124,89,0,0,-0.4444444,0.4444444,0.4444444
124,90,0,0,-0.4259259,0.4259259,0.4259259
124,91,0,0,-0.4074074,0.4074074,0.4074074
124,92,0,0,-0.3888889,0.3888889,0.3888889
124,93,0,0,-0.3703704,0.3703704,0.3703704
124,94,0,0,-0.3518519,0.3518519,0.3518519
124,95,0,0,-0.3333333,0.3333333,0.3333333
124,96,0,0,-0.3148148,0.3148148,0.3148148
124,97,0,0,-0.2962963,0.2962963,0.2962963
124,98,0,0,-0.2777778,0.2777778,0.2777778
124,99,0,0,-0.2592593,0.2592593,0.2592593
124,100,0,0,-0.2407407,0.2407407,0.2407407
124,101,0,0,-0.2222222,0.2222222,0.2222222
124,102,0,0,-0.2037037,0.2037037,0.2037037
124,103,0,0,-0.1851852,0.1851852,0.1851852
124,104,0,0,-0.1666667,0.1666667,0.1666667
124,105,0,0,-0.1481481,0.1481481,0.1481481
124,106,0,0,-0.1296296,0.1296296,0.1296296
124,107,0,0,-0.1111111,0.1111111,0.1111111
124,108,0,0,-0.09259259,0.09259259,0.09259259
124,109,0,0,-0.07407407,0.07407407,0.07407407
124,110,0,0,-0.05555556,0.05555556,0.05555556
124,111,0,0,-0.03703704,0.03703704,0.03703704
124,112,0,0,-0.01851852,0.01851852,0.01851852
124,113,0,0,0,0,0
124,114,0,0,0,0,0
124,115,0,0,0,0,0
124,116,0,0,0,0,0
124,117,0,0,0,0,0
124,118,0,0,0,0,0
124,119,0,0,0,0,0
124,120,0,0,0,0,0
124,121,0,0,0,0,0
124,122,0,0,0,0,0
124,123,0,0,0,0,0
124,124,0,0,0,0,0
124,125,0,0,0,0,0
124,126,0,0,0,0,0
124,127,0,0,0,0,0
124,128,0,0,0,0,0
124,129,0,0,0,0,0
124,130,0,0,0,0,0
124,131,0,0,0,0,0
124,132,0,0,0,0,0
124,133,0,0,0,0,0
124,134,0,0,0,0,0
124,135,0,0,0,0,0
124,136,0,0,0,0,0
124,137,0,0,0,0,0
124,138,0,0,0,0,0
124,139,0,0,0,0,0
124,140,0,0,0,0,0
124,141,0,0,0,0,0
124,142,0,0,0,0,0
124,143,0,0,0,0,0
124,144,32768,0,0.01851852,0.01851852,0.01851852
124,145,32768,0,0.03703704,0.03703704,0.03703704
124,146,32768,0,0.05555556,0.05555556,0.05555556
124,147,32768,0,0.07407407,0.07407407,0.07407407
124,148,32768,0,0.09259259,0.09259259,0.09259259
124,149,32768,0,0.1111111,0.1111111,0.1111111
124,150,32768,0,0.1296296,0.1296296,0.1296296
124,151,32768,0,0.1481481,0.1481481,0.1481481
124,152,32768,0,0.1666667,0.1666667,0.1666667
124,153,32768,0,0.1851852,0.1851852,0.1851852
124,154,32768,0,0.2037037,0.2037037,0.2037037
124,155,32768,0,0.2222222,0.2222222,0.2222222
124,156,32768,0,0.2407407,0.2407407,0.2407407
124,157,32768,0,0.2592593,0.2592593,0.2592593
124,158,32768,0,0.2777778,0.2777778,0.2777778
124,159,32768,0,0.2962963,0.2962963,0.2962963
124,160,32768,0,0.3148148,0.3148148,0.3148148
124,161,32768,0,0.3333333,0.3333333,0.3333333
124,162,32768,0,0.3518519,0.3518519,0.3518519
124,163,32768,0,0.3703704,0.3703704,0.3703704
124,164,32768,0,0.3888889,0.3888889,0.3888889
124,165,32768,0,0.4074074,0.4074074,0.4074074
124,166,32768,0,0.4259259,0.4259259,0.4259259
124,167,32768,0,0.4444444,0.4444444,0.4444444
124,168,32768,0,0.462963,0.462963,0.462963
124,169,32768,0,0.4814815,0.4814815,0.4814815
124,170,32768,0,0.5,0.5,0.5
124,171,32768,0,0.5185185,0.5185185,0.5185185
124,172,32768,0,0.537037,0.537037,0.537037
124,173,32768,0,0.5555556,0.5555556,0.5555556
124,174,32768,0,0.5740741,0.5740741,0.5740741
124,175,32768,0,0.5925926,0.5925926,0.5925926
124,176,32768,0,0.6111111,0.6111111,0.6111111
124,177,32768,0,0.6296296,0.6296296,0.6296296
124,178,32768,0,0.6481481,0.6481481,0.6481481
124,179,32768,0,0.6666667,0.6666667,0.6666667
124,180,32768,0,0.6851852,0.6851852,0.6851852
124,181,32768,0,0.7037037,0.7037037,0.7037037
124,182,32768,0,0.7222222,0.7222222,0.7222222
124,183,32768,0,0.7407407,0.7407407,0.7407407
124,184,32768,0,0.7592593,0.7592593,0.7592593
124,185,32768,0,0.7777778,0.7777778,0.7777778
124,186,32768,0,0.7962963,0.7962963,0.7962963
124,187,32768,0,0.8148148,0.8148148,0.8148148
124,188,32768,0,0.8333333,0.8333333,0.8333333
124,189,32768,0,0.8518519,0.8518519,0.8518519
124,190,32768,0,0.8703704,0.8703704,0.8703704
124,191,32768,0,0.8888889,0.8888889,0.8888889
124,192,32768,0,0.9074074,0.9074074,0.9074074
124,193,32768,0,0.9074074,0.9074074,0.9074074
124,194,32768,0,0.9259259,0.9259259,0.9259259
124,195,32768,0,0.9444444,0.9444444,0.9444444
124,196,32768,0,0.962963,0.962963,0.962963
124,197,32768,0,0.9814815,0.9814815,0.9814815
124,198,32768,0,1,1,1
124,199,32768,0,1,1,1
124,200,32768,0,1,1,1
124,201,32768,0,1,1,1
124,202,32768,0,1,1,1
124,203,32768,0,1,1,1
124,204,32768,0,1,1,1
124,205,32768,0,1,1,1
124,206,32768,0,1,1,1
124,207,32768,0,1,1,1
124,208,32768,0,1,1,1
124,209,32768,0,1,1,1
124,210,32768,0,1,1,1
124,211,32768,0,1,1,1
124,212,32768,0,1,1,1
124,213,32768,0,1,1,1
124,214,32768,0,1,1,1
124,215,32768,0,1,1,1
124,216,32768,0,1,1,1
124,217,32768,0,1,1,1
124,218,32768,0,1,1,1
124,219,32768,0,1,1,1
124,220,32768,0,1,1,1
124,221,32768,0,1,1,1
124,222,32768,0,1,1,1
124,223,32768,0,1,1,1
124,224,32768,0,1,1,1
124,225,32768,0,1,1,1
124,226,32768,0,1,1,1
124,227,32768,0,1,1,1
124,228,32768,0,1,1,1
124,229,32768,0,1,1,1
124,230,32768,0,1,1,1
124,231,32768,0,1,1,1
124,232,32768,0,1,1,1
124,233,32768,0,1,1,1
124,234,32768,0,1,1,1
124,235,32768,0,1,1,1
124,236,32768,0,1,1,1
124,237,32768,0,1,1,1
124,238,32768,0,1,1,1
124,239,32768,0,1,1,1
124,240,32768,0,1,1,1
124,241,32768,0,1,1,1
124,242,32768,0,1,1,1
124,243,32768,0,1,1,1
124,244,32768,0,1,1,1
124,245,32768,0,1,1,1
124,246,32768,0,1,1,1
124,247,32768,0,1,1,1
124,248,32768,0,1,1,1
124,249,32768,0,1,1,1
124,250,32768,0,1,1,1
124,251,32768,0,1,1,1
124,252,32768,0,1,1,1
124,253,32768,0,1,1,1
124,254,32768,0,1,1,1
124,255,32768,0,1,1,1
125,0,0,0,-1,1,1
125,1,0,0,-1,1,1
125,2,0,0,-1,1,1
125,3,0,0,-1,1,1
125,4,0,0,-1,1,1
125,5,0,0,-1,1,1
125,6,0,0,-1,1,1
125,7,0,0,-1,1,1
125,8,0,0,-1,1,1
125,9,0,0,-1,1,1
125,10,0,0,-1,1,1
125,11,0,0,-1,1,1
125,12,0,0,-1,1,1
125,13,0,0,-1,1,1
125,14,0,0,-1,1,1
125,15,0,0,-1,1,1
125,16,0,0,-1,1,1
125,17,0,0,-1,1,1
125,18,0,0,-1,1,1
125,19,0,0,-1,1,1
125,20,0,0,-1,1,1
125,21,0,0,-1,1,1
125,22,0,0,-1,1,1
125,23,0,0,-1,1,1
125,24,0,0,-1,1,1
125,25,0,0,-1,1,1
125,26,0,0,-1,1,1
125,27,0,0,-1,1,1
125,28,0,0,-1,1,1
125,29,0,0,-1,1,1
125,30,0,0,-1,1,1
125,31,0,0,-1,1,1
125,32,0,0,-1,1,1
125,33,0,0,-1,1,1
125,34,0,0,-1,1,1
125,35,0,0,-1,1,1
125,36,0,0,-1,1,1
125,37,0,0,-1,1,1
125,38,0,0,-1,1,1
125,39,0,0,-1,1,1
125,40,0,0,-1,1,1
125,41,0,0,-1,1,1
125,42,0,0,-1,1,1
125,43,0,0,-1,1,1
125,44,0,0,-1,1,1
125,45,0,0,-1,1,1
125,46,0,0,-1,1,1
125,47,0,0,-1,1,1
125,48,0,0,-1,1,1
125,49,0,0,-1,1,1
125,50,0,0,-1,1,1
125,51,0,0,-1,1,1
125,52,0,0,-1,1,1
125,53,0,0,-1,1,1
125,54,0,0,-1,1,1
125,55,0,0,-1,1,1
125,56,0,0,-1,1,1
125,57,0,0,-1,1,1
125,58,0,0,-1,1,1
125,59,0,0,-0.9814815,0.9814815,0.9814815
125,60,0,0,-0.962963,0.962963,0.962963
125,61,0,0,-0.9444444,0.9444444,0.9444444
125,62,0,0,-0.9259259,0.9259259,0.9259259
125,63,0,0,-0.9074074,0.9074074,0.9074074
125,64,0,0,-0.8888889,0.8888889,0.8888889
125,65,0,0,-0.8888889,0.8888889,0.8888889
125,66,0,0,-0.8703704,0.8703704,0.8703704
125,67,0,0,-0.8518519,0.8518519,0.8518519
125,68,0,0,-0.8333333,0.8333333,0.8333333
125,69,0,0,-0.8148148,0.8148148,0.8148148
125,70,0,0,-0.7962963,0.7962963,0.7962963
125,71,0,0,-0.7777778,0.7777778,0.7777778
125,72,0,0,-0.7592593,0.7592593,0.7592593
125,73,0,0,-0.7407407,0.7407407,0.7407407
125,74,0,0,-0.7222222,0.7222222,0.7222222
125,75,0,0,-0.7037037,0.7037037,0.7037037
125,76,0,0,-0.6851852,0.6851852,0.6851852
125,77,0,0,-0.6666667,0.6666667,0.6666667
125,78,0,0,-0.6481481,0.6481481,0.6481481
125,79,0,0,-0.6296296,0.6296296,0.6296296
125,80,0,0,-0.6111111,0.6111111,0.6111111
125,81,0,0,-0.5925926,0.5925926,0.5925926
125,82,0,0,-0.5740741,0.5740741,0.5740741
125,83,0,0,-0.5555556,0.5555556,0.5555556
125,84,0,0,-0.537037,0.537037,0.537037
125,85,0,0,-0.5185185,0.5185185,0.5185185
125,86,0,0,-0.5,0.5,0.5
125,87,0,0,-0.4814815,0.4814815,0.4814815
125,88,0,0,-0.462963,0.462963,0.462963
125,89,0,0,-0.4444444,0.4444444,0.4444444
125,90,0,0,-0.4259259,0.4259259,0.4259259
125,91,0,0,-0.4074074,0.4074074,0.4074074
125,92,0,0,-0.3888889,0.3888889,0.3888889
125,93,0,0,-0.3703704,0.3703704,0.3703704
125,94,0,0,-0.3518519,0.3518519,0.3518519
125,95,0,0,-0.3333333,0.3333333,0.3333333
125,96,0,0,-0.3148148,0.3148148,0.3148148
125,97,0,0,-0.2962963,0.2962963,0.2962963
125,98,0,0,-0.2777778,0.2777778,0.2777778
125,99,0,0,-0.2592593,0.2592593,0.2592593
125,100,0,0,-0.2407407,0.2407407,0.2407407
125,101,0,0,-0.2222222,0.2222222,0.2222222
125,102,0,0,-0.2037037,0.2037037,0.2037037
125,103,0,0,-0.1851852,0.1851852,0.1851852
125,104,0,0,-0.1666667,0.1666667,0.1666667
125,105,0,0,-0.1481481,0.1481481,0.1481481
125,106,0,0,-0.1296296,0.1296296,0.1296296
125,107,0,0,-0.1111111,0.1111111,0.1111111
125,108,0,0,-0.09259259,0.09259259,0.09259259
125,109,0,0,-0.07407407,0.07407407,0.07407407
125,110,0,0,-0.05555556,0.05555556,0.05555556
125,111,0,0,-0.03703704,0.03703704,0.03703704
125,112,0,0,-0.01851852,0.01851852,0.01851852
125,113,32768,0,0,0,0
125,114,32768,0,0,0,0
125,115,32768,0,0,0,0
125,116,32768,0,0,0,0
125,117,32768,0,0,0,0
125,118,32768,0,0,0,0
125,119,32768,0,0,0,0
125,120,32768,0,0,0,0
125,121,32768,0,0,0,0
125,122,32768,0,0,0,0
125,123,32768,0,0,0,0
125,124,32768,0,0,0,0
125,125,32768,0,0,0,0
125,126,32768,0,0,0,0
125,127,32768,0,0,0,0
125,128,32768,0,0,0,0
125,129,32768,0,0,0,0
125,130,32768,0,0,0,0
125,131,32768,0,0,0,0
125,132,32768,0,0,0,0
125,133,32768,0,0,0,0
125,134,32768,0,0,0,0
125,135,32768,0,0,0,0
125,136,32768,0,0,0,0
125,137,32768,0,0,0,0
125,138,32768,0,0,0,0
125,139,32768,0,0,0,0
125,140,32768,0,0,0,0
125,141,32768,0,0,0,0
125,142,32768,0,0,0,0
125,143,32768,0,0,0,0
125,144,32768,0,0.01851852,0.01851852,0.01851852
125,145,32768,0,0.03703704,0.03703704,0.03703704
125,146,32768,0,0.05555556,0.05555556,0.05555556
125,147,32768,0,0.07407407,0.07407407,0.07407407
125,148,32768,0,0.09259259,0.09259259,0.09259259
125,149,32768,0,0.1111111,0.1111111,0.1111111
125,150,32768,0,0.1296296,0.1296296,0.1296296
125,151,32768,0,0.1481481,0.1481481,0.1481481
125,152,32768,0,0.1666667,0.1666667,0.1666667
125,153,32768,0,0.1851852,0.1851852,0.1851852
125,154,32768,0,0.2037037,0.2037037,0.2037037
